UNIQUE_ACCOUNT_IDENTIFIER,ACTIVITY_PERIOD,SALES_CHANNEL,MARKETPLACE,TRANSACTION_TYPE,TRANSACTION_EVENT_ID,ACTIVITY_TRANSACTION_ID,TAX_CALCULATION_DATE,TRANSACTION_DEPART_DATE,TRANSACTION_ARRIVAL_DATE,TRANSACTION_COMPLETE_DATE,SELLER_SKU,ASIN,ITEM_DESCRIPTION,ITEM_MANUFACTURE_COUNTRY,QTY,ITEM_WEIGHT,TOTAL_ACTIVITY_WEIGHT,COST_PRICE_OF_ITEMS,PRICE_OF_ITEMS_AMT_VAT_EXCL,PROMO_PRICE_OF_ITEMS_AMT_VAT_EXCL,TOTAL_PRICE_OF_ITEMS_AMT_VAT_EXCL,SHIP_CHARGE_AMT_VAT_EXCL,PROMO_SHIP_CHARGE_AMT_VAT_EXCL,TOTAL_SHIP_CHARGE_AMT_VAT_EXCL,GIFT_WRAP_AMT_VAT_EXCL,PROMO_GIFT_WRAP_AMT_VAT_EXCL,TOTAL_GIFT_WRAP_AMT_VAT_EXCL,TOTAL_ACTIVITY_VALUE_AMT_VAT_EXCL,PRICE_OF_ITEMS_VAT_RATE_PERCENT,PRICE_OF_ITEMS_VAT_AMT,PROMO_PRICE_OF_ITEMS_VAT_AMT,TOTAL_PRICE_OF_ITEMS_VAT_AMT,SHIP_CHARGE_VAT_RATE_PERCENT,SHIP_CHARGE_VAT_AMT,PROMO_SHIP_CHARGE_VAT_AMT,TOTAL_SHIP_CHARGE_VAT_AMT,GIFT_WRAP_VAT_RATE_PERCENT,GIFT_WRAP_VAT_AMT,PROMO_GIFT_WRAP_VAT_AMT,TOTAL_GIFT_WRAP_VAT_AMT,TOTAL_ACTIVITY_VALUE_VAT_AMT,PRICE_OF_ITEMS_AMT_VAT_INCL,PROMO_PRICE_OF_ITEMS_AMT_VAT_INCL,TOTAL_PRICE_OF_ITEMS_AMT_VAT_INCL,SHIP_CHARGE_AMT_VAT_INCL,PROMO_SHIP_CHARGE_AMT_VAT_INCL,TOTAL_SHIP_CHARGE_AMT_VAT_INCL,GIFT_WRAP_AMT_VAT_INCL,PROMO_GIFT_WRAP_AMT_VAT_INCL,TOTAL_GIFT_WRAP_AMT_VAT_INCL,TOTAL_ACTIVITY_VALUE_AMT_VAT_INCL,TRANSACTION_CURRENCY_CODE,COMMODITY_CODE,STATISTICAL_CODE_DEPART,STATISTICAL_CODE_ARRIVAL,COMMODITY_CODE_SUPPLEMENTARY_UNIT,ITEM_QTY_SUPPLEMENTARY_UNIT,TOTAL_ACTIVITY_SUPPLEMENTARY_UNIT,PRODUCT_TAX_CODE,DEPATURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_POST_CODE,ARRIVAL_CITY,ARRIVAL_COUNTRY,ARRIVAL_POST_CODE,SALE_DEPART_COUNTRY,SALE_ARRIVAL_COUNTRY,TRANSPORTATION_MODE,DELIVERY_CONDITIONS,SELLER_DEPART_VAT_NUMBER_COUNTRY,SELLER_DEPART_COUNTRY_VAT_NUMBER,SELLER_ARRIVAL_VAT_NUMBER_COUNTRY,SELLER_ARRIVAL_COUNTRY_VAT_NUMBER,TRANSACTION_SELLER_VAT_NUMBER_COUNTRY,TRANSACTION_SELLER_VAT_NUMBER,BUYER_VAT_NUMBER_COUNTRY,BUYER_VAT_NUMBER,VAT_CALCULATION_IMPUTATION_COUNTRY,TAXABLE_JURISDICTION,TAXABLE_JURISDICTION_LEVEL,VAT_INV_NUMBER,VAT_INV_CONVERTED_AMT,VAT_INV_CURRENCY_CODE,VAT_INV_EXCHANGE_RATE,VAT_INV_EXCHANGE_RATE_DATE,EXPORT_OUTSIDE_EU,INVOICE_URL,BUYER_NAME,ARRIVAL_ADDRESS,SUPPLIER_NAME,SUPPLIER_VAT_NUMBER
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,212-7871276-7566729,amzn1:crow:IVkE+GhzQ++V6ge6haMu6Q,27-01-2020,,,17-01-2020,AG-JACKET-PIERCE-20-04,B07DFLRG6M,"Avalanche ski jacket Pierce XL, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,-144.36,,-144.36,,,,,,,-144.36,0.19,-27.4284,0.00,-27.4284,,0,0,0,,,,,-27.4284,-171.7884,0.00,-171.7884,0,0,0,0,0,0,-171.7884,EUR,,,,,,,A_GEN_STANDARD,Dobroviz,,25261,Wiesbaden,,65203,CZ,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-24,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,212-7141166-5522760,amzn1:crow:aPGvznxxRw2ZLoOAv5EZwA,12-01-2020,,,17-01-2020,AGS-GRAPHOOK-WAILIN-1997-02,B07DFLHS59,Grappling Hook Wai Lin covered as wristband incl. titanium coating,,1,0.511,0.511,,-385.2,,-385.2,-13.4,13.4,0.0,,,,-385.2,0.19,-73.188,0.00,-73.188,0.19,-2.546,2.546,0,,,,,-73.188,-458.388,0.00,-458.388,-15.946,15.946,0,0,0,0,-458.388,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,,41-208,Regensburg,,93047,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-25,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-1277152-2682861,E2Kl6wTqF,16-01-2020,17-01-2020,,17-01-2020,AG-LC-FORMCC-MOOR-1985,B07P19M8VW,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,35.73,,35.73,,,,,,,35.73,0.19,6.7887,0.00,6.7887,,0,0,0,,,,,6.7887,42.5187,0.00,42.5187,0,0,0,0,0,0,42.5187,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Friedrichshafen,DE,88046,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-153,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-2842127-1286220,EgvjKcjLL,16-01-2020,16-01-2020,,16-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Hamburg,DE,22087,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-150,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-6711667-1675818,EGhNx5TfF,15-01-2020,16-01-2020,,16-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Frankfurt Am Main,DE,60596,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-149,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-2766177-1215151,EJqwP1T2F,16-01-2020,16-01-2020,,16-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,6.48,-6.48,0.0,,,,58.14,0.23,13.3722,0.00,13.3722,0.23,1.4904,-1.4904,0,,,,,13.3722,71.5122,0.00,71.5122,7.9704,-7.9704,0,0,0,0,71.5122,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Wien,AT,1200,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,AT,POLAND,Country,INV-PL-552614555-2121-17,15.0,PLN,4.249,13-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-6515745-5517746,EX5zLlkgs,15-01-2020,16-01-2020,,16-01-2020,AGS-SUNGLASSES-PIERCE-02-19,B07DG2QPT2,Sunglasses Pierce with X-Ray view,,1,0.16,0.16,,359.82,,359.82,,,,,,,359.82,0.19,68.3658,0.00,68.3658,,0,0,0,,,,,68.3658,428.1858,0.00,428.1858,0,0,0,0,0,0,428.1858,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,Friedrichshafen,DE,88046,FR,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-151,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,N/A,FC_TRANSFER,4787567167,4787567167,,14-01-2020,15-01-2020,15-01-2020,AG-LC-FORMCC-MOOR-1985,B07P19M8VW,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Sered,SK,92601,Bad Hersfeld,DE,36251,,,TRANSPORT_BY_ROAD,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-5747421-8577249,EXxbrTT1F,14-01-2020,15-01-2020,,15-01-2020,AGS-TEATRAY-GOLDENEYE-95-01,B07P1DL66C,Tea Tray Goldeneye with secret document scanner function,,1,0.53,0.53,,35.91,,35.91,,,,,,,35.91,0.19,6.8229,0.00,6.8229,,0,0,0,,,,,6.8229,42.7329,0.00,42.7329,0,0,0,0,0,0,42.7329,EUR,,,,,,,A_GEN_STANDARD,Bad Hersfeld,DE,36251,ITZEHOE,DE,25524,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-148,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,216-6458572-1627818,amzn1:crow:fvWHAmduRG6n1q1ABISU2A,09-01-2020,,,15-01-2020,AG-DICE-OCTOPUSSY-MOOR-1,B07DFKW5FS,Backgammon Dice Octopussy,,1,0.05,0.05,,-7.65,,-7.65,-1.92,1.92,0.0,,,,-7.65,0.19,-1.4535,0.00,-1.4535,0.19,-0.3648,0.3648,0,,,,,-1.4535,-9.1035,0.00,-9.1035,-2.2848,2.2848,0,0,0,0,-9.1035,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,,71311,Dresden,,1277,FR,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-23,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,214-1752277-8617113,Eg2j7b2wc,15-01-2020,15-01-2020,,15-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,-17.44,40.7,12.96,-12.96,0.0,,,,40.7,0.23,9.361,-4.0112,5.3498,0.23,2.9808,-2.9808,0,,,,,5.3498,67.501,-21.4512,46.0498,15.9408,-15.9408,0,0,0,0,46.0498,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Wien,AT,1010,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,AT,POLAND,Country,INV-PL-552614555-2121-16,19.42,PLN,4.249,13-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.fr,SALE,417-8574852-6512164,EG721fjdL,15-01-2020,15-01-2020,,15-01-2020,AGS-GRAPHOOK-WAILIN-1997-01,B07DG3T61N,Grappling Hook Wai Lin covered as wristband,,1,0.51,0.51,,359.46,,359.46,,,,,,,359.46,0.2,71.892,0.0,71.892,,0,0,0,,,,,71.892,431.352,0.0,431.352,0,0,0,0,0,0,431.352,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,Bois Colombes,FR,92270,FR,FR,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,FR,FR27850592811,FR,FR27850592811,,,FR,FRANCE,Country,INV-FR-552614555-2121-23,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,N/A,FC_TRANSFER,4767447619,4767447619,,13-01-2020,14-01-2020,14-01-2020,AG-JACKET-PIERCE-20-01,B07NZ8VRKF,"Avalanche ski jacket Pierce S, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Sosnowiec,PL,41-208,Dobroviz,CZ,25261,,,TRANSPORT_BY_ROAD,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-2712267-1721241,EG2zmGkt7,13-01-2020,14-01-2020,,14-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sady,PL,62-080,Berlin,DE,10247,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-144,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-4241265-6164223,E1tLl8k57,13-01-2020,14-01-2020,,14-01-2020,AG-LC-FORMCC-MOOR-1985,B07P19M8VW,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,35.73,,35.73,,,,,,,35.73,0.19,6.7887,0.00,6.7887,,0,0,0,,,,,6.7887,42.5187,0.00,42.5187,0,0,0,0,0,0,42.5187,EUR,,,,,,,A_GEN_STANDARD,Bad Hersfeld,DE,36251,Düsseldorf,DE,40629,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-143,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-7862664-1128818,EChfddjNL,14-01-2020,14-01-2020,,14-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Graben,DE,86836,Feldkirch,AT,6800,DE,AT,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,,,DE,DE312256776,,,AT,GERMANY,Country,INV-DE-552614555-2121-145,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,214-8644777-1116726,A2WYAAO85AT2E0,,,14-01-2020,14-01-2020,AG-WETSUIT-CONN-SEAG-21-05,B07DFNRLG6,Wetsuit Connery with seagull on top XL (ed. 2021),,1,1.25,1.25,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,MAINZ,DE,55116,Sosnowiec,PL,41-208,PL,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-7451252-1226711,EXbbCJ2xc,14-01-2020,14-01-2020,,14-01-2020,AG-SHAVER-EAVESDROP-85-01,B07DFKCKHT,Shaver Moore with eavesdrop function,,1,0.33,0.33,,153,,153.0,,,,,,,153.0,0.19,29.07,0.00,29.07,,0,0,0,,,,,29.07,182.07,0.00,182.07,0,0,0,0,0,0,182.07,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Trautskirchen,DE,90619,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-147,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,212-7257711-1721720,AU652BEYJHEN5,,,14-01-2020,14-01-2020,AGS-SUNGLASSES-PIERCE-02-19,B07DFJMVF8,Sunglasses Pierce with X-Ray view,,1,0.16,0.16,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,WIEN,AT,1170,Sosnowiec,PL,41-208,PL,AT,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,214-2752818-7212510,EC22clTYF,13-01-2020,14-01-2020,,14-01-2020,AGS-GRAPHOOK-WAILIN-1997-02,B07P1DNFV4,Grappling Hook Wai Lin covered as wristband incl. titanium coating,,1,0.511,0.511,,385.2,,385.2,,,,,,,385.2,0.19,73.188,0.00,73.188,,0,0,0,,,,,73.188,458.388,0.00,458.388,0,0,0,0,0,0,458.388,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Wuppertal,DE,42117,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-146,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.fr,SALE,171-8252756-6287120,E2WBQtTsF,14-01-2020,14-01-2020,,14-01-2020,AG-RING-SPECTRE-01-01,B07DG34LYN,Ring Spectre engraving black,,1,0.085,0.085,,387,,387.0,,,,,,,387.0,0.2,77.4,0.0,77.4,,0,0,0,,,,,77.4,464.4,0.0,464.4,0,0,0,0,0,0,464.4,EUR,,,,,,,A_GEN_STANDARD,SARAN CEDEX,FR,45772,Prouvy,FR,59121,FR,FR,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,FR,FR27850592811,FR,FR27850592811,,,FR,FRANCE,Country,INV-FR-552614555-2121-22,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.es,RETURN,412-7211477-1887726,A2LEE52WF6QAKJ,,,13-01-2020,13-01-2020,AG-JACKET-PIERCE-20-05,B07P1C8X47,"Avalanche ski jacket Pierce XXL, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,ALCOBENDAS,ES,28108,San Ferdo de Henares,ES,28830,ES,ES,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.es,SALE,416-1141775-1421159,E1r1GQks7,11-01-2020,13-01-2020,,13-01-2020,AGS-TEATRAY-GOLDENEYE-95-01,B07DFKZH87,Tea Tray Goldeneye with secret document scanner function,,1,0.53,0.53,,35.91,,35.91,4.32,-4.32,0.0,,,,35.91,0.21,7.5411,0.00,7.5411,0.21,0.9072,-0.9072,0,,,,,7.5411,43.4511,0.00,43.4511,5.2272,-5.2272,0,0,0,0,43.4511,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Madrid,ES,28009,PL,ES,CONSIGNMENT_BY_POST,DAP,,,ES,ESA 91415221,ES,ESA 91415221,,,ES,SPAIN,Country,SIM-INV-ES-552614555-2121-10,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,N/A,FC_TRANSFER,4787141167,4787141167,,12-01-2020,13-01-2020,13-01-2020,AGS-GRAPHOOK-WAILIN-1997-02,B07DFLHS59,Grappling Hook Wai Lin covered as wristband incl. titanium coating,,1,0.511,0.511,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Sosnowiec,PL,41-208,Bad Hersfeld,DE,36251,,,TRANSPORT_BY_ROAD,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-2777676-6127156,EwmKwKTlF,12-01-2020,13-01-2020,,13-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,13.4,-13.4,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,2.546,-2.546,0,,,,,11.0466,69.1866,0.00,69.1866,15.946,-15.946,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Dobroviz,CZ,25261,"Bayerdilling , Rain",DE,86641,CZ,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-141,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,127-1176228-6148119,A12A6E78PNEIAZ,,,13-01-2020,13-01-2020,AG-RING-SPECTRE-01-01,B07DG34LYN,Ring Spectre engraving black,,1,0.085,0.085,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,OEDHEIM,DE,74229,Sosnowiec,PL,41-208,FR,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-7214572-2145162,EnYBl827c,12-01-2020,13-01-2020,,13-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,13.4,-13.4,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,2.546,-2.546,0,,,,,11.0466,69.1866,0.00,69.1866,15.946,-15.946,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Mönchengladbach,DE,41063,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-128,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,127-7861711-1472843,amzn1:crow:vO1O72xSSz6oTWil2Acbpg,10-01-2020,,,13-01-2020,AG-LC-FORMCC-MOOR-1985,B07P19M8VW,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,-35.73,,-35.73,,,,,,,-35.73,0.19,-6.7887,0.00,-6.7887,,0,0,0,,,,,-6.7887,-42.5187,0.00,-42.5187,0,0,0,0,0,0,-42.5187,EUR,,,,,,,A_GEN_STANDARD,Bad Hersfeld,,36251,Düsseldorf,,40629,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-20,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,212-2226276-1157111,amzn1:crow:cUWgjq5cTNiP2qMT1yRNQg,04-01-2020,,,13-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,-58.14,,-58.14,-3.36,3.36,0.0,,,,-58.14,0.19,-11.0466,0.00,-11.0466,0.19,-0.6384,0.6384,0,,,,,-11.0466,-69.1866,0.00,-69.1866,-3.9984,3.9984,0,0,0,0,-69.1866,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,,55-040,Schloß Holte-stukenbrock,,33758,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-22,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,212-6776778-2877821,amzn1:crow:6xjctVS1Q2ukumdUZgZWKw,07-01-2020,,,13-01-2020,AG-DREAMSIM-GGRAVES-12-03,B07DFNJLN8,"Dream Simulator GGraves, healing insomnia on clouds",,1,12.5,12.5,,-2160.36,,-2160.36,,,,,,,-2160.36,0.19,-410.4684,0.00,-410.4684,,0,0,0,,,,,-410.4684,-2570.8284,0.00,-2570.8284,0,0,0,0,0,0,-2570.8284,EUR,,,,,,,A_GEN_STANDARD,Bad Hersfeld,,36251,München,,81543,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-21,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-8426517-5877223,Ec74EEkVs,12-01-2020,13-01-2020,,13-01-2020,AG-SHAVER-EAVESDROP-85-01,B07P1DQR6H,Shaver Moore with eavesdrop function,,1,0.33,0.33,,153,,153.0,,,,,,,153.0,0.19,29.07,0.00,29.07,,0,0,0,,,,,29.07,182.07,0.00,182.07,0,0,0,0,0,0,182.07,EUR,,,,,,,A_GEN_STANDARD,Dobroviz,CZ,25261,Volkmarsen,DE,34471,CZ,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-129,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-2521782-1274713,EVYLFsTWF,13-01-2020,13-01-2020,,13-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Düsseldorf,DE,40223,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-140,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,127-7861711-1472843,AKK8JWQ4X2EIJ,,,13-01-2020,13-01-2020,AG-LC-FORMCC-MOOR-1985,B07P19M8VW,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,DÜSSELDORF,DE,40629,Sered,SK,92601,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
